state,county_name,precinct,year,pres.dem,pres.gop,gov.dem,gov.gop,statehouse.dem,statehouse.gop,dem_share_pres,dem_share_gov ,dem_share_statehouse
NORTH CAROLINA,FORSYTH,33,2024,1074,792,1162,597,1043,769,57.5562701,66.06026151,57.5607064
NORTH CAROLINA,FORSYTH,34,2024,725,1098,857,837,726,1055,39.76961053,50.59031877,40.76361595
NORTH CAROLINA,FORSYTH,42,2024,1602,1169,1748,888,1562,1153,57.81306388,66.31259484,57.53222836
NORTH CAROLINA,FORSYTH,43,2024,988,1118,1106,869,965,1101,46.91358025,56,46.70861568
NORTH CAROLINA,FORSYTH,51,2024,1177,1351,1397,991,1146,1324,46.5585443,58.50083752,46.39676113
NORTH CAROLINA,FORSYTH,52,2024,469,527,578,350,469,516,47.08835341,62.28448276,47.6142132
NORTH CAROLINA,FORSYTH,53,2024,912,1497,1193,1044,921,1441,37.85803238,53.33035315,38.99237934
NORTH CAROLINA,FORSYTH,54,2024,1042,1236,1266,857,1071,1177,45.74187884,59.63259538,47.64234875
NORTH CAROLINA,FORSYTH,55,2024,1526,1713,1850,1185,1534,1657,47.11330658,60.95551895,48.07270448
NORTH CAROLINA,FORSYTH,61,2024,753,1022,893,774,738,998,42.42253521,53.56928614,42.51152074
NORTH CAROLINA,FORSYTH,62,2024,610,1011,754,766,560,1009,37.63109192,49.60526316,35.69152326
NORTH CAROLINA,FORSYTH,63,2024,1162,2019,1387,1540,1069,2040,36.52939327,47.38640246,34.38404632
NORTH CAROLINA,FORSYTH,64,2024,453,611,533,439,419,610,42.57518797,54.83539095,40.7191448
NORTH CAROLINA,FORSYTH,65,2024,1528,2088,1852,1517,1400,2132,42.25663717,54.97180172,39.63759909
NORTH CAROLINA,FORSYTH,66,2024,659,1381,843,1033,631,1352,32.30392157,44.93603412,31.82047403
NORTH CAROLINA,FORSYTH,67,2024,661,746,746,561,628,739,46.97938877,57.07727621,45.94001463
NORTH CAROLINA,FORSYTH,68,2024,851,1449,1095,1051,814,1441,37,51.02516309,36.09756098
NORTH CAROLINA,FORSYTH,71,2024,1449,1690,1727,1184,1577,1493,46.16119783,59.32669186,51.36807818
NORTH CAROLINA,FORSYTH,73,2024,1032,1908,1336,1395,1227,1679,35.10204082,48.91980959,42.22298692
NORTH CAROLINA,FORSYTH,74,2024,1617,1345,1870,891,1629,1268,54.59149223,67.72908367,56.23058336
NORTH CAROLINA,FORSYTH,75,2024,208,460,270,349,274,376,31.13772455,43.6187399,42.15384615
NORTH CAROLINA,FORSYTH,76,2024,1060,1457,1286,1051,1068,1398,42.11362733,55.02781344,43.30900243
NORTH CAROLINA,FORSYTH,77,2024,1142,1173,1313,877,1160,1116,49.33045356,59.9543379,50.96660808
NORTH CAROLINA,FORSYTH,81,2024,1614,989,1731,754,1596,945,62.00537841,69.65794769,62.80991736
NORTH CAROLINA,FORSYTH,83,2024,987,670,1067,513,985,631,59.56547978,67.53164557,60.9529703
NORTH CAROLINA,FORSYTH,84,2024,1266,639,1337,484,1275,590,66.45669291,73.42119714,68.36461126
NORTH CAROLINA,FORSYTH,85,2024,819,1056,961,821,805,1037,43.68,53.92817059,43.70249729
NORTH CAROLINA,FORSYTH,91,2024,500,1309,667,1006,521,1254,27.63957988,39.8684997,29.35211268
NORTH CAROLINA,FORSYTH,92,2024,438,1137,598,858,468,1071,27.80952381,41.07142857,30.40935673
NORTH CAROLINA,FORSYTH,101,2024,936,696,1040,502,931,679,57.35294118,67.44487678,57.82608696
NORTH CAROLINA,FORSYTH,111,2024,369,1176,496,961,362,1144,23.88349515,34.04255319,24.03718459
NORTH CAROLINA,FORSYTH,112,2024,823,1796,1057,1381,840,1710,31.42420771,43.35520919,32.94117647
NORTH CAROLINA,FORSYTH,121,2024,1456,1035,1566,786,1712,0,58.45042152,66.58163265,100
NORTH CAROLINA,FORSYTH,123,2024,1379,1078,1527,782,1347,1075,56.12535613,66.1325249,55.61519405
NORTH CAROLINA,FORSYTH,124,2024,1656,787,1730,589,1840,0,67.78550962,74.60112117,100
NORTH CAROLINA,FORSYTH,131,2024,1511,1551,1770,1081,1554,1479,49.34683214,62.08347948,51.2363996
NORTH CAROLINA,FORSYTH,132,2024,1926,1900,2219,1397,1920,1861,50.33978045,61.36615044,50.78021687
NORTH CAROLINA,FORSYTH,134,2024,1189,1613,1485,1117,1363,1397,42.43397573,57.07148347,49.38405797
NORTH CAROLINA,FORSYTH,135,2024,1385,1417,1688,974,1384,1402,49.4289793,63.4109692,49.67695621
NORTH CAROLINA,FORSYTH,202,2024,1223,223,1241,149,1199,0,84.57814661,89.28057554,100
NORTH CAROLINA,FORSYTH,203,2024,979,62,955,49,944,0,94.04418828,95.11952191,100
NORTH CAROLINA,FORSYTH,204,2024,870,160,888,100,919,0,84.46601942,89.87854251,100
NORTH CAROLINA,FORSYTH,205,2024,441,26,437,17,426,0,94.43254818,96.25550661,100
NORTH CAROLINA,FORSYTH,206,2024,914,144,923,108,931,0,86.38941399,89.52473327,100
NORTH CAROLINA,FORSYTH,207,2024,1297,302,1337,212,1271,294,81.11319575,86.31375081,81.21405751
NORTH CAROLINA,FORSYTH,208,2024,1067,279,1099,186,1103,0,79.27191679,85.52529183,100
NORTH CAROLINA,FORSYTH,301,2024,437,27,425,25,428,0,94.18103448,94.44444444,100
NORTH CAROLINA,FORSYTH,302,2024,516,61,507,46,498,0,89.42807626,91.68173599,100
NORTH CAROLINA,FORSYTH,303,2024,329,20,326,14,322,0,94.26934097,95.88235294,100
NORTH CAROLINA,FORSYTH,304,2024,1143,83,1137,59,1133,0,93.23001631,95.06688963,100
NORTH CAROLINA,FORSYTH,305,2024,999,53,985,48,967,0,94.96197719,95.35333979,100
NORTH CAROLINA,FORSYTH,306,2024,739,171,733,134,739,0,81.20879121,84.544406,100
NORTH CAROLINA,FORSYTH,401,2024,930,124,928,96,946,0,88.23529412,90.625,100
NORTH CAROLINA,FORSYTH,402,2024,646,23,626,18,625,0,96.56203288,97.20496894,100
NORTH CAROLINA,FORSYTH,403,2024,997,171,988,118,1014,0,85.35958904,89.33092224,100
NORTH CAROLINA,FORSYTH,404,2024,1422,236,1444,152,1453,0,85.76598311,90.47619048,100
NORTH CAROLINA,FORSYTH,405,2024,1524,59,1414,60,1410,0,96.27289956,95.92944369,100
NORTH CAROLINA,FORSYTH,501,2024,1164,183,1182,128,1223,0,86.4142539,90.22900763,100
NORTH CAROLINA,FORSYTH,502,2024,770,85,752,71,767,0,90.05847953,91.37302552,100
NORTH CAROLINA,FORSYTH,503,2024,830,137,840,96,838,0,85.83247156,89.74358974,100
NORTH CAROLINA,FORSYTH,504,2024,578,147,577,112,587,0,79.72413793,83.74455733,100
NORTH CAROLINA,FORSYTH,505,2024,836,271,837,215,807,265,75.51942186,79.56273764,75.27985075
NORTH CAROLINA,FORSYTH,506,2024,874,494,954,355,866,491,63.88888889,72.88006112,63.81724392
NORTH CAROLINA,FORSYTH,508,2024,1338,699,1421,518,1329,672,65.68483063,73.28519856,66.4167916
NORTH CAROLINA,FORSYTH,509,2024,1149,756,1253,557,1123,752,60.31496063,69.22651934,59.89333333
NORTH CAROLINA,FORSYTH,601,2024,903,238,946,148,925,0,79.14110429,86.47166362,100
NORTH CAROLINA,FORSYTH,602,2024,2216,1160,2367,850,2482,0,65.63981043,73.57786758,100
NORTH CAROLINA,FORSYTH,603,2024,1242,325,1295,222,1297,0,79.25973197,85.36585366,100
NORTH CAROLINA,FORSYTH,604,2024,919,243,962,171,948,0,79.08777969,84.90732568,100
NORTH CAROLINA,FORSYTH,605,2024,1751,836,1840,609,1926,0,67.68457673,75.13270723,100
NORTH CAROLINA,FORSYTH,606,2024,789,418,867,299,922,0,65.36868268,74.3567753,100
NORTH CAROLINA,FORSYTH,607,2024,1176,603,1280,415,1265,0,66.10455312,75.51622419,100
NORTH CAROLINA,FORSYTH,701,2024,704,447,833,258,755,0,61.16420504,76.35197067,100
NORTH CAROLINA,FORSYTH,702,2024,973,352,1036,218,1018,0,73.43396226,82.61562998,100
NORTH CAROLINA,FORSYTH,703,2024,765,241,824,159,795,0,76.04373757,83.82502543,100
NORTH CAROLINA,FORSYTH,704,2024,1128,369,1197,238,1186,0,75.3507014,83.41463415,100
NORTH CAROLINA,FORSYTH,705,2024,1310,589,1430,375,1413,0,68.98367562,79.22437673,100
NORTH CAROLINA,FORSYTH,706,2024,550,349,610,244,651,0,61.17908788,71.42857143,100
NORTH CAROLINA,FORSYTH,707,2024,703,363,802,199,765,0,65.94746717,80.11988012,100
NORTH CAROLINA,FORSYTH,708,2024,1953,1408,2218,953,2346,0,58.10770604,69.94638915,100
NORTH CAROLINA,FORSYTH,709,2024,1593,847,1770,545,1735,0,65.28688525,76.45788337,100
NORTH CAROLINA,FORSYTH,801,2024,742,346,831,217,815,0,68.19852941,79.29389313,100
NORTH CAROLINA,FORSYTH,802,2024,860,561,1056,273,978,0,60.52076003,79.45823928,100
NORTH CAROLINA,FORSYTH,803,2024,797,660,1018,326,922,0,54.70144132,75.74404762,100
NORTH CAROLINA,FORSYTH,804,2024,636,423,761,254,693,0,60.05665722,74.97536946,100
NORTH CAROLINA,FORSYTH,805,2024,1282,811,1474,493,1441,0,61.25179169,74.93645145,100
NORTH CAROLINA,FORSYTH,806,2024,841,754,1034,439,964,0,52.72727273,70.19687712,100
NORTH CAROLINA,FORSYTH,807,2024,819,758,988,491,838,719,51.934052,66.80189317,53.82145151
NORTH CAROLINA,FORSYTH,808,2024,1624,799,1753,534,1780,0,67.02434998,76.65063402,100
NORTH CAROLINA,FORSYTH,809,2024,1436,957,1679,545,1632,0,60.00835771,75.49460432,100
NORTH CAROLINA,FORSYTH,901,2024,1073,419,1216,232,1144,0,71.91689008,83.97790055,100
NORTH CAROLINA,FORSYTH,902,2024,1293,297,1329,187,1335,0,81.32075472,87.66490765,100
NORTH CAROLINA,FORSYTH,903,2024,1844,810,2006,426,1835,0,69.48003014,82.48355263,100
NORTH CAROLINA,FORSYTH,904,2024,1212,383,1262,274,1323,0,75.98746082,82.16145833,100
NORTH CAROLINA,FORSYTH,905,2024,1459,572,1549,385,1558,0,71.83653373,80.09307135,100
NORTH CAROLINA,FORSYTH,906,2024,1726,898,1923,577,1962,0,65.77743902,76.92,100
NORTH CAROLINA,FORSYTH,907,2024,1013,505,1111,352,1123,0,66.73254282,75.93984962,100
NORTH CAROLINA,FORSYTH,908,2024,1361,989,1576,644,1295,1029,57.91489362,70.99099099,55.72289157
NORTH CAROLINA,FORSYTH,909,2024,621,492,694,370,733,0,55.79514825,65.22556391,100
NORTH CAROLINA,FRANKLIN,1,2024,891,427,965,309,845,423,67.60242792,75.74568289,66.64037855
NORTH CAROLINA,FRANKLIN,2,2024,613,587,683,462,592,565,51.08333333,59.65065502,51.16681072
NORTH CAROLINA,FRANKLIN,3,2024,1535,1778,1763,1384,1489,1690,46.33262904,56.02160788,46.8386285
NORTH CAROLINA,FRANKLIN,5,2024,629,1274,774,1038,606,1218,33.05307409,42.71523179,33.22368421
NORTH CAROLINA,FRANKLIN,6,2024,668,714,757,576,631,692,48.3357453,56.7891973,47.69463341
NORTH CAROLINA,FRANKLIN,7,2024,442,1128,557,909,422,1070,28.15286624,37.99454297,28.28418231
NORTH CAROLINA,FRANKLIN,8,2024,1179,1840,1403,1424,1087,1740,39.05266645,49.62858154,38.4506544
NORTH CAROLINA,FRANKLIN,9,2024,400,849,510,690,400,809,32.0256205,42.5,33.08519438
NORTH CAROLINA,FRANKLIN,10,2024,214,579,272,490,213,558,26.98612863,35.69553806,27.62645914
NORTH CAROLINA,FRANKLIN,11,2024,658,642,716,547,643,616,50.61538462,56.69041964,51.07227959
NORTH CAROLINA,FRANKLIN,12,2024,386,727,467,608,381,708,34.68104223,43.44186047,34.9862259
NORTH CAROLINA,FRANKLIN,13,2024,591,1169,737,920,561,1115,33.57954545,44.47797224,33.4725537
NORTH CAROLINA,FRANKLIN,14,2024,1572,2657,1873,2128,1441,2606,37.17190825,46.81329668,35.60662219
NORTH CAROLINA,FRANKLIN,15,2024,1978,1221,2094,975,1907,1169,61.83182244,68.23069404,61.99609883
NORTH CAROLINA,FRANKLIN,16,2024,804,707,906,554,773,691,53.20979484,62.05479452,52.80054645
NORTH CAROLINA,FRANKLIN,17,2024,1156,2265,1401,1814,1044,2227,33.7912891,43.57698289,31.916845
NORTH CAROLINA,FRANKLIN,18,2024,1395,1905,1632,1467,1297,1865,42.27272727,52.66214908,41.01834282
NORTH CAROLINA,FRANKLIN,19,2024,3056,3469,3491,2663,2880,3401,46.83524904,56.72733182,45.85257125
NORTH CAROLINA,GASTON,1,2024,524,412,581,287,519,408,55.98290598,66.93548387,55.98705502
NORTH CAROLINA,GASTON,2,2024,871,605,904,490,857,600,59.01084011,64.84935438,58.81949211
NORTH CAROLINA,GASTON,3,2024,767,422,771,347,755,406,64.50798991,68.96243292,65.03014643
NORTH CAROLINA,GASTON,04-01,2024,1581,2109,1748,1710,1528,2044,42.84552846,50.54945055,42.77715566
NORTH CAROLINA,GASTON,5,2024,881,600,905,490,856,579,59.48683322,64.87455197,59.65156794
NORTH CAROLINA,GASTON,06-01,2024,788,350,795,294,772,335,69.24428822,73.00275482,69.73803071
NORTH CAROLINA,GASTON,7,2024,573,83,564,62,525,98,87.34756098,90.09584665,84.26966292
NORTH CAROLINA,GASTON,8,2024,774,430,798,349,751,420,64.28571429,69.57279861,64.13321947
NORTH CAROLINA,GASTON,9,2024,689,636,740,496,666,625,52,59.87055016,51.58791634
NORTH CAROLINA,GASTON,10,2024,1018,854,1122,607,967,854,54.38034188,64.89300174,53.10269083
NORTH CAROLINA,GASTON,11,2024,643,457,667,350,624,437,58.45454545,65.58505408,58.81244109
NORTH CAROLINA,GASTON,12,2024,726,1346,821,1076,715,1309,35.03861004,43.27886136,35.32608696
NORTH CAROLINA,GASTON,13,2024,867,1251,983,994,858,1218,40.93484419,49.72180071,41.32947977
NORTH CAROLINA,GASTON,14-1,2024,956,1215,1094,907,947,1195,44.03500691,54.67266367,44.21101774
NORTH CAROLINA,GASTON,15,2024,2334,3095,2696,2383,2283,3097,42.99134279,53.08131522,42.43494424
NORTH CAROLINA,GASTON,16,2024,1406,2404,1750,1788,1358,2415,36.90288714,49.46297343,35.99257885
NORTH CAROLINA,GASTON,17,2024,1581,1773,1777,1372,1536,1751,47.13774597,56.43061289,46.72954061
NORTH CAROLINA,GASTON,18-1,2024,1632,1517,1793,1160,1619,1490,51.8259765,60.71791399,52.07462206
NORTH CAROLINA,GASTON,19-1,2024,1086,2229,1272,1812,1061,2171,32.760181,41.24513619,32.8279703
NORTH CAROLINA,GASTON,20,2024,611,2207,803,1777,607,2142,21.682044,31.12403101,22.08075664
NORTH CAROLINA,GASTON,21-1,2024,596,1020,679,831,576,986,36.88118812,44.96688742,36.87580026
NORTH CAROLINA,GASTON,22,2024,1009,2243,1179,1886,994,2205,31.02706027,38.46655791,31.07221007
NORTH CAROLINA,GASTON,23,2024,1388,1792,1690,1267,1327,1796,43.64779874,57.15251945,42.49119436
NORTH CAROLINA,GASTON,24,2024,1042,1421,1205,1077,1039,1363,42.30613073,52.80455741,43.25562032
NORTH CAROLINA,GASTON,25-1,2024,502,985,607,768,509,945,33.75924681,44.14545455,35.00687758
NORTH CAROLINA,GASTON,26-1,2024,1145,1628,1333,1267,1153,1575,41.29102056,51.26923077,42.26539589
NORTH CAROLINA,GASTON,27,2024,1591,2841,2040,2036,1514,2826,35.89801444,50.04906771,34.88479263
NORTH CAROLINA,GASTON,28-1,2024,1519,2156,1779,1605,1482,2142,41.33333333,52.57092199,40.89403974
NORTH CAROLINA,GASTON,29-1,2024,1631,3032,2029,2300,1575,3024,34.97748231,46.86994687,34.24657534
NORTH CAROLINA,GASTON,30-1,2024,501,1144,628,870,497,1083,30.45592705,41.92256342,31.4556962
NORTH CAROLINA,GASTON,31,2024,995,2253,1216,1817,979,2212,30.63423645,40.09231784,30.68003761
NORTH CAROLINA,GASTON,32-1,2024,580,1230,708,953,581,1181,32.0441989,42.62492474,32.9738933
NORTH CAROLINA,GASTON,33,2024,296,1551,399,1281,301,1520,16.02598809,23.75,16.52937946
NORTH CAROLINA,GASTON,34,2024,316,1570,437,1307,322,1524,16.75503712,25.05733945,17.44312026
NORTH CAROLINA,GASTON,35,2024,282,1075,375,875,264,1070,20.78113486,30,19.79010495
NORTH CAROLINA,GASTON,36,2024,475,2064,675,1654,476,2019,18.70815282,28.98239588,19.07815631
NORTH CAROLINA,GASTON,37,2024,351,878,451,679,349,849,28.55980472,39.91150442,29.13188648
NORTH CAROLINA,GASTON,38,2024,356,2061,520,1724,360,2009,14.7290029,23.17290553,15.19628535
NORTH CAROLINA,GASTON,39,2024,385,2555,563,2171,426,2488,13.0952381,20.59253841,14.6190803
NORTH CAROLINA,GASTON,40,2024,1374,2604,1613,2110,1380,2514,34.53996983,43.32527532,35.43913713
NORTH CAROLINA,GASTON,41,2024,948,2014,1086,1648,945,1946,32.00540176,39.72201902,32.68765133
NORTH CAROLINA,GASTON,42,2024,1052,1776,1307,1316,1010,1765,37.19943423,49.82844072,36.3963964
NORTH CAROLINA,GASTON,43,2024,1516,2647,1723,2169,1522,2577,36.41604612,44.27029805,37.13100756
NORTH CAROLINA,GASTON,44,2024,1164,2890,1423,2356,1140,2847,28.71238283,37.65546441,28.59292701
NORTH CAROLINA,GASTON,45,2024,1494,1621,1658,1267,1483,1576,47.96147673,56.68376068,48.47989539
NORTH CAROLINA,GASTON,46,2024,1246,2782,1521,2209,1243,2711,30.93346574,40.77747989,31.43651998
NORTH CAROLINA,GATES,1,2024,528,535,533,497,511,532,49.67074318,51.74757282,48.99328859
NORTH CAROLINA,GATES,2,2024,156,571,186,514,145,566,21.45804677,26.57142857,20.39381153
NORTH CAROLINA,GATES,3,2024,662,793,660,719,652,772,45.49828179,47.86076867,45.78651685
NORTH CAROLINA,GATES,4N,2024,326,738,327,700,325,738,30.63909774,31.84031159,30.5738476
NORTH CAROLINA,GATES,4S,2024,345,348,344,324,325,351,49.78354978,51.49700599,48.07692308
NORTH CAROLINA,GATES,5,2024,251,553,284,498,236,555,31.21890547,36.31713555,29.83565107
NORTH CAROLINA,GRAHAM,EAST,2024,321,1587,452,1365,334,1480,16.82389937,24.87616951,18.4123484
NORTH CAROLINA,GRAHAM,STEC,2024,212,758,276,642,212,724,21.8556701,30.06535948,22.64957265
NORTH CAROLINA,GRAHAM,TAPO,2024,43,297,57,260,42,283,12.64705882,17.98107256,12.92307692
NORTH CAROLINA,GRAHAM,WEST,2024,263,1241,358,1054,267,1135,17.48670213,25.35410765,19.04422254
NORTH CAROLINA,GRANVILLE,ANTI,2024,544,327,574,279,516,331,62.45694604,67.2919109,60.92089728
NORTH CAROLINA,GRANVILLE,BERE,2024,489,802,575,655,489,763,37.87761425,46.74796748,39.05750799
NORTH CAROLINA,GRANVILLE,BTNR,2024,1107,942,1212,720,1070,876,54.02635432,62.73291925,54.98458376
NORTH CAROLINA,GRANVILLE,CORI,2024,796,1064,907,861,777,1025,42.79569892,51.30090498,43.11875694
NORTH CAROLINA,GRANVILLE,CRDL,2024,944,454,1022,340,920,440,67.52503577,75.03671072,67.64705882
NORTH CAROLINA,GRANVILLE,CRDM,2024,1908,1877,2120,1517,1848,1776,50.40951123,58.28979929,50.99337748
NORTH CAROLINA,GRANVILLE,EAOX,2024,964,521,1036,380,925,503,64.91582492,73.16384181,64.77591036
NORTH CAROLINA,GRANVILLE,MTEN,2024,1702,2504,1952,2018,1637,2378,40.46600095,49.16876574,40.77210461
NORTH CAROLINA,GRANVILLE,OKHL,2024,400,581,443,495,394,552,40.77471967,47.22814499,41.64904863
NORTH CAROLINA,GRANVILLE,SALM,2024,668,842,778,654,643,817,44.2384106,54.32960894,44.04109589
NORTH CAROLINA,GRANVILLE,SASS,2024,550,959,659,785,545,929,36.44797879,45.63711911,36.97421981
NORTH CAROLINA,GRANVILLE,SOOX,2024,835,271,875,193,818,254,75.49728752,81.92883895,76.30597015
NORTH CAROLINA,GRANVILLE,TYHO,2024,1050,2399,1304,1946,1044,2252,30.44360684,40.12307692,31.67475728
NORTH CAROLINA,GRANVILLE,WILT,2024,1740,3392,2131,2688,1672,3202,33.90491037,44.2207927,34.30447271
NORTH CAROLINA,GRANVILLE,WOEL,2024,671,450,711,356,669,423,59.85727029,66.63542643,61.26373626
NORTH CAROLINA,GREENE,ARBA,2024,348,346,362,309,332,341,50.14409222,53.94932936,49.33135215
NORTH CAROLINA,GREENE,BEAR,2024,237,437,283,357,218,426,35.16320475,44.21875,33.85093168
NORTH CAROLINA,GREENE,BULL,2024,255,355,296,285,250,337,41.80327869,50.94664372,42.58943782
NORTH CAROLINA,GREENE,CAST,2024,189,485,224,425,185,478,28.04154303,34.5146379,27.90346908
NORTH CAROLINA,GREENE,HOOK,2024,225,357,262,298,219,352,38.65979381,46.78571429,38.35376532
NORTH CAROLINA,GREENE,MAUR,2024,469,712,519,623,452,706,39.71210838,45.44658494,39.0328152
NORTH CAROLINA,GREENE,SH#1,2024,663,592,722,482,614,598,52.82868526,59.96677741,50.66006601
NORTH CAROLINA,GREENE,SHIN,2024,406,788,472,681,388,765,34.00335008,40.9366869,33.65134432
NORTH CAROLINA,GREENE,SUGG,2024,304,445,338,384,296,426,40.58744993,46.81440443,40.99722992
NORTH CAROLINA,GREENE,WALS,2024,341,448,361,385,321,431,43.21926489,48.39142091,42.68617021
NORTH CAROLINA,GUILFORD,CG1,2024,200,107,229,55,200,91,65.1465798,80.63380282,68.72852234
NORTH CAROLINA,GUILFORD,CG2,2024,145,155,181,98,142,160,48.33333333,64.87455197,47.01986755
NORTH CAROLINA,GUILFORD,CG3A,2024,116,99,137,63,114,104,53.95348837,68.5,52.29357798
NORTH CAROLINA,GUILFORD,CG3B,2024,180,159,229,96,189,158,53.09734513,70.46153846,54.46685879
NORTH CAROLINA,GUILFORD,FEN1,2024,310,96,331,65,370,0,76.3546798,83.58585859,100
NORTH CAROLINA,GUILFORD,FEN2,2024,119,198,155,141,119,206,37.53943218,52.36486486,36.61538462
NORTH CAROLINA,GUILFORD,FR1,2024,428,209,451,144,519,0,67.1899529,75.79831933,100
NORTH CAROLINA,GUILFORD,FR2,2024,137,118,163,84,133,121,53.7254902,65.99190283,52.36220472
NORTH CAROLINA,GUILFORD,FR3,2024,143,120,170,80,140,132,54.37262357,68,51.47058824
NORTH CAROLINA,GUILFORD,FR4,2024,109,111,140,65,99,123,49.54545455,68.29268293,44.59459459
NORTH CAROLINA,GUILFORD,FR5A,2024,163,179,203,112,167,174,47.66081871,64.44444444,48.97360704
NORTH CAROLINA,GUILFORD,FR5B,2024,94,113,112,75,90,102,45.41062802,59.89304813,46.875
NORTH CAROLINA,GUILFORD,G01,2024,129,12,132,12,134,15,91.4893617,91.66666667,89.93288591
NORTH CAROLINA,GUILFORD,G02,2024,210,89,214,69,213,87,70.23411371,75.61837456,71
NORTH CAROLINA,GUILFORD,G03,2024,255,39,255,27,258,38,86.73469388,90.42553191,87.16216216
NORTH CAROLINA,GUILFORD,G04,2024,262,44,269,30,263,43,85.62091503,89.96655518,85.94771242
NORTH CAROLINA,GUILFORD,G05,2024,201,28,200,22,208,24,87.77292576,90.09009009,89.65517241
NORTH CAROLINA,GUILFORD,G06,2024,193,27,201,20,201,17,87.72727273,90.95022624,92.20183486
NORTH CAROLINA,GUILFORD,G07,2024,267,95,271,67,267,89,73.75690608,80.17751479,75
NORTH CAROLINA,GUILFORD,G08,2024,237,93,248,67,246,83,71.81818182,78.73015873,74.77203647
NORTH CAROLINA,GUILFORD,G09,2024,377,87,378,66,384,86,81.25,85.13513514,81.70212766
NORTH CAROLINA,GUILFORD,G10,2024,327,103,328,73,337,91,76.04651163,81.79551122,78.73831776
NORTH CAROLINA,GUILFORD,G11,2024,215,77,250,37,227,73,73.63013699,87.10801394,75.66666667
NORTH CAROLINA,GUILFORD,G12,2024,167,38,177,26,175,36,81.46341463,87.19211823,82.93838863
NORTH CAROLINA,GUILFORD,G13,2024,187,86,208,52,193,77,68.4981685,80,71.48148148
NORTH CAROLINA,GUILFORD,G14,2024,162,78,196,41,167,75,67.5,82.70042194,69.00826446
NORTH CAROLINA,GUILFORD,G15,2024,190,77,216,50,199,76,71.16104869,81.20300752,72.36363636
NORTH CAROLINA,GUILFORD,G16,2024,143,89,179,42,137,83,61.63793103,80.99547511,62.27272727
NORTH CAROLINA,GUILFORD,G17,2024,123,111,146,80,124,113,52.56410256,64.60176991,52.32067511
NORTH CAROLINA,GUILFORD,G18,2024,116,105,154,54,119,102,52.48868778,74.03846154,53.84615385
NORTH CAROLINA,GUILFORD,G19,2024,161,120,210,52,158,112,57.29537367,80.15267176,58.51851852
NORTH CAROLINA,GUILFORD,G20,2024,203,157,270,77,203,155,56.38888889,77.80979827,56.70391061
NORTH CAROLINA,GUILFORD,G21,2024,277,139,325,74,255,153,66.58653846,81.45363409,62.5
NORTH CAROLINA,GUILFORD,G22,2024,157,193,224,94,152,189,44.85714286,70.44025157,44.57478006
NORTH CAROLINA,GUILFORD,G23,2024,159,81,166,56,162,74,66.25,74.77477477,68.6440678
NORTH CAROLINA,GUILFORD,G24,2024,153,60,160,36,139,63,71.83098592,81.63265306,68.81188119
NORTH CAROLINA,GUILFORD,G25,2024,169,100,202,51,167,93,62.82527881,79.84189723,64.23076923
NORTH CAROLINA,GUILFORD,G26,2024,300,137,326,88,314,110,68.64988558,78.74396135,74.05660377
NORTH CAROLINA,GUILFORD,G27,2024,179,164,224,105,182,162,52.18658892,68.08510638,52.90697674
NORTH CAROLINA,GUILFORD,G28,2024,112,59,125,41,118,59,65.49707602,75.30120482,66.66666667
NORTH CAROLINA,GUILFORD,G29,2024,139,61,148,42,136,65,69.5,77.89473684,67.66169154
NORTH CAROLINA,GUILFORD,G30,2024,95,103,122,69,92,107,47.97979798,63.87434555,46.23115578
NORTH CAROLINA,GUILFORD,G31,2024,135,97,161,63,132,95,58.18965517,71.875,58.14977974
NORTH CAROLINA,GUILFORD,G32,2024,166,134,208,78,154,142,55.33333333,72.72727273,52.02702703
NORTH CAROLINA,GUILFORD,G33,2024,145,122,190,61,146,124,54.3071161,75.69721116,54.07407407
